Date;ITUB4 BZ Equity;CIEL3 BZ Equity;ABEV3 BZ Equity;PETR4 BZ Equity;VALE5 BZ Equity
1/4/2010;;;;;
1/5/2010;;;;;
1/6/2010;-0.001735736661018;-0.000502512562814;0.00086433671552;0.002703058204538;0.003944016146643
1/7/2010;-0.002051388313303;0.004749910039583;-0.000598690364827;-0.001868855650368;0.001336837665077
1/8/2010;-0.003025227677169;-0.002495606326889;0.000450365922312;-0.001074247535453;0.001102336825141
1/11/2010;-0.001743104639422;-0.002811888236341;-0.000861261935967;-0.000651980638151;0.000878317733043
1/12/2010;-0.001865651637806;-0.006028880866426;0.002557352388116;-0.002550379914106;0.000434047170715
1/13/2010;0.000627739596298;-0.002345058626466;0.003230597846268;-0.000327934680766;0.00287888920735
1/14/2010;-0.00275125424826;0.002674199623352;0.004933308971314;-0.003472431707726;-0.000558817065896
1/15/2010;-0.003380374138497;0.00026017468872;-0.005456490727532;0.00045025070778;-0.001032615539605
1/18/2010;0.001769320647638;0.002078693392725;-0.000329972502291;0.004471973590171;0.002430379746835
1/19/2010;-0.000529450694904;-0.003122703894195;0.002203452074917;-0.000932090545939;0.002351175587794
1/20/2010;-0.005286441052864;-0.005672700130621;-0.005666545586633;-0.005110367892977;-0.003553770086527
1/21/2010;-0.003669203680563;0.001190704820434;-0.000373831775701;-0.006322075782537;-0.007110272140947
1/22/2010;0.002291268876931;0.008972890416189;0.001722846441948;0.002452596136807;-0.0045147610504
1/26/2010;0.000491962702363;-0.001425178147268;-0.003898997400668;-0.004894786597108;-0.005253145546174
1/27/2010;-0.003170255395775;-0.002903529219319;-0.000631193587073;0.001379816396685;-0.001671845961673
1/28/2010;0.006638107367527;0.000745851202685;0.001265983035827;0.003257832471316;0.000502642740872
1/29/2010;-0.004584348260571;-0.002230068760453;-0.00381839543471;-0.002827970345372;-2.30944215424812E-05
2/1/2010;0.004260013902441;-0.001042905116493;0.000128081972462;0.000846666350156;0.003846020581407
2/2/2010;0.002953451846846;0.002850077538874;0.005291005291005;-0.001300651508165;0.000156284885019
2/3/2010;-0.000950987112272;0.007200496585971;0.002875718929732;-0.000388528112784;-0.000356720843645
2/4/2010;-0.008558457989134;-0.008698092031425;-0.007694048427246;-0.011358536575679;-0.005796744876125
2/5/2010;-0.005663273862508;-0.008426673341259;-0.008140476494907;-0.005365745449371;-0.001211363216248
2/8/2010;-0.000714838863406;-0.007463414634146;-0.001791757913597;0.000873349803134;0.001377804816949
2/9/2010;0.0111715156222;0.00412308930008;0.001002606777622;0.001969371717714;0.002968921454108
2/10/2010;0.001372448104306;-0.002275425405619;0.002396644697424;0.001547286587667;-8.64393887006348E-05
2/11/2010;0.004393448217028;0.002446086261981;0.005835806132542;0.002758517855812;0.002370078195281
2/12/2010;-6.98636262016494E-05;-0.00331224045877;-0.004059539918809;0.001650375665621;-0.000759762308998
2/17/2010;0.005394979594119;-0.002655310621242;0.014590292788367;0.001664866810655;0.004535205493492
2/18/2010;0.000793520494719;0.008962932955236;0;0.001603019538188;0.00256733590479
2/19/2010;-0.003941410725001;-0.002248728979273;0;-0.001223212093578;-0.000274583279493
2/22/2010;-0.002674315486088;0.000542620363062;-0.001810248793167;0.001089189572117;-0.001966783216783
2/23/2010;-0.004173903299905;0;-0.003787170375912;-0.001659175503898;-0.001689855930531
2/24/2010;-0.00276337530625;0;0;-0.000911921708185;0.001254543029576
2/25/2010;-7.20170536382958E-05;-0.005414451663713;0.000569692366122;0.001622154507976;0.000903703948237
2/26/2010;0.00631051175657;0.002817468303482;-0.001989389920424;0.000836076016562;-0.000278588050211
3/1/2010;0.000491849353569;0.007960199004975;0.000620702826585;0.001155698516487;0.000562526689222
3/2/2010;0.004039270687237;0.001735776277724;0.003667365212421;0.00067922950991;0.002350392413342
3/3/2010;0;-0.003399731852136;0.000704093128051;0.000103932097696;-0.000413256299149
3/4/2010;-0.000331253795616;0.003252427184466;-0.003182924545965;0.000181730070269;0.001819528532784
3/5/2010;0.001340593730997;0.003594019551466;-0.004504077375308;0.00216463309253;0.003670168867445
3/8/2010;-0.000137468382272;-0.000330687830688;-0.000724217844728;-0.00038648409894;-0.000370039162478
3/9/2010;0.003094740316901;0;-0.00154948673252;0.002803244606523;0.001217796059753
3/10/2010;0.001059725014945;0.001182592242195;0.000682128240109;0.001712557085236;-0.001600404312668
3/11/2010;0.000662914659884;0.001977401129944;-0.002186588921283;0.000168530088787;-0.001008377288241
3/12/2010;-0.004020941278066;-0.00280269058296;-0.000147058823529;3.28396440182621E-05;-0.000723334375977
3/15/2010;0.001467361492046;-0.00297619047619;-0.002207180694526;-0.000976722807709;0.000782601856222
3/16/2010;0.001595135518351;0.010518263530312;0.002375296912114;0.001497303199762;0.003021041770885
3/17/2010;-0.002303023734692;-0.000504679757754;0.002205882352941;-0.000204361900402;-0.000469365326495
3/18/2010;-0.002009954058193;0.018986759838176;0;-0.000438050633741;-0.000812036526322
3/19/2010;-0.001006230357832;0.012732866176722;-0.00354713313897;-0.002666305133767;-0.001426500524335
3/22/2010;0.003709034543844;0.004187672792324;-0.001133675078864;3.35829667192644E-05;0.001388368900537
3/23/2010;-0.002059240672049;-0.001159628918746;-0.000643691820162;-0.001447876447876;0.003251511972352
3/24/2010;-0.00529398822947;0.000562429696288;-0.002879269261319;0.000942595108696;-0.000131574990226
3/25/2010;0.003020341649809;-0.005130671797338;0.001355966251507;-0.003080540759221;-0.000850493737958
3/26/2010;0.004455610460274;-0.001391389752824;0.002447552447552;-0.00248867996267;0.000988936041225
3/29/2010;0.003736635391665;-0.003909465020576;-0.001632370399683;0.001450361488274;0.00234203482602
3/30/2010;0.002552939911856;0.004765886287625;0.000796654052978;-0.000357342072235;0.000225098895908
3/31/2010;0.002912853798681;0.002994748933377;-0.004119515584673;0.002119607020488;0
4/1/2010;0.001354194057323;0.002999837846603;-0.000756964069439;0.001272045931172;0.001009282451746
4/5/2010;0.001595355162674;-0.003685306841852;0.002935816966997;0.000906136201205;-0.000398287000497
4/6/2010;-0.003157484407484;-0.007480891201821;0.001150690414249;0.000244965535883;0.000450879765396
4/7/2010;-0.002250355319261;-0.008507963118189;-0.000448207171315;-0.000969515073852;0.000577097273763
4/8/2010;0.008937108254542;0.007202360291565;-0.000299341448813;3.39858618814415E-05;0.001865128995666
4/9/2010;0.000743627878353;-0.00544028340081;0.004295704295704;-0.002025856210927;0.00022210122084
4/12/2010;-0.003425883315437;-0.001595102603897;-0.000441956393636;-0.002978760145053;-0.000711608879735
4/13/2010;-0.000751723780393;0.008026726830962;0.002459661550571;-0.000729701043694;0.000492706505164
4/14/2010;0.0013909833082;0;0.003312548713952;0.000222419928826;0.000956468160715
4/15/2010;-0.000374909504602;-0.000966874054145;0.002644230769231;-0.0023756660746;0.000693239668951
4/16/2010;-0.007833134807603;0.000970627954085;-0.002759276879163;-0.002417164584465;-0.001537928498699
4/19/2010;-0.00287371685201;0.00121910206827;-0.001443140273235;0.002275580665411;-0.000841184387618
4/20/2010;0.002244577857104;0.002175368139224;0.001451519256822;0.002797018930877;-0.002039727844087
4/22/2010;-0.002291610828196;0.012027206370272;0.001058302867039;-0.001605122202121;0.000707063305979
4/23/2010;0.000300560244295;-0.006964229186451;0.00421536692853;0.001301599849877;-0.000961734619532
4/26/2010;-0.002869474910104;-0.002802026080397;0;-0.002257345251485;-0.000584692171004
4/27/2010;-0.007419570637961;0.000815128790349;-0.006435167774017;-0.004036302553505;-0.005487090069057
4/28/2010;0.00635617214043;0.001097739469833;-0.005615801704105;0.001133328317219;0
4/29/2010;0.004514329891214;0.003405221339387;0.004308637083994;0.002428044142868;0
4/30/2010;-0.000664460837492;-0.000482082596818;0.000730282375852;-0.000832022821197;0
5/3/2010;0.000747810953391;0.002715205148833;0.000825242718447;-0.004951953168146;0
